EXT_SOURCE_2,EXT_SOURCE_3,EXT_SOURCE_1,DAYS_EMPLOYED,CODE_GENDER,PAYMENT_RATE,AMT_ANNUITY,NAME_EDUCATION_TYPE_Higher education,INSTAL_DPD_MEAN,PREV_CNT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,BURO_AMT_CREDIT_SUM_DEBT_MEAN,OWN_CAR_AGE,NAME_FAMILY_STATUS_Married,AMT_GOODS_PRICE,POS_MONTHS_BALANCE_SIZE,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_APP_CREDIT_PERC_MIN,INSTAL_AMT_PAYMENT_MIN,APPROVED_CNT_PAYMENT_MEAN,INSTAL_PAYMENT_PERC_MEAN,DAYS_BIRTH,DAYS_EMPLOYED_PERC,BURO_CREDIT_ACTIVE_Closed_MEAN,INSTAL_PAYMENT_DIFF_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,REGION_RATING_CLIENT_W_CITY,NAME_EDUCATION_TYPE_Secondary / secondary special,PREV_NAME_YIELD_GROUP_high_MEAN,APPROVED_APP_CREDIT_PERC_MAX,AMT_CREDIT,NAME_CONTRACT_TYPE_Cash loans,POS_SK_DPD_DEF_MEAN,ANNUITY_INCOME_PERC,FLAG_DOCUMENT_3,PREV_NAME_YIELD_GROUP_low_action_MEAN,INCOME_CREDIT_PERC,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_MAX,NAME_INCOME_TYPE_State servant,DEF_30_CNT_SOCIAL_CIRCLE,PREV_APP_CREDIT_PERC_MEAN,FLAG_OWN_CAR,APPROVED_AMT_ANNUITY_MEAN,WALLSMATERIAL_MODE_Panel,INSTAL_DAYS_ENTRY_PAYMENT_SUM,AMT_REQ_CREDIT_BUREAU_QRT,PREV_APP_CREDIT_PERC_MAX,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,NAME_INCOME_TYPE_Working,POS_MONTHS_BALANCE_MAX,INSTAL_DBD_SUM,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_MAX,DAYS_ID_PUBLISH,INSTAL_AMT_INSTALMENT_SUM,ACTIVE_AMT_CREDIT_SUM_SUM,YEARS_BEGINEXPLUATATION_MODE,PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_AMT_ANNUITY_MIN,APPROVED_HOUR_APPR_PROCESS_START_MAX,FLOORSMAX_AVG,BURO_DAYS_CREDIT_ENDDATE_MEAN,APPROVED_AMT_ANNUITY_MIN,INSTAL_PAYMENT_DIFF_SUM,DAYS_LAST_PHONE_CHANGE,PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,CC_AMT_DRAWINGS_CURRENT_VAR,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_AMT_ANNUITY_MEAN,REG_CITY_NOT_LIVE_CITY,DEF_60_CNT_SOCIAL_CIRCLE,BURO_AMT_CREDIT_SUM_MAX,PREV_AMT_DOWN_PAYMENT_MAX,INSTAL_AMT_PAYMENT_MEAN,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,PREV_HOUR_APPR_PROCESS_START_MAX,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,PREV_DAYS_DECISION_MIN,APPROVED_CNT_PAYMENT_SUM,PREV_CHANNEL_TYPE_Contact center_MEAN,PREV_HOUR_APPR_PROCESS_START_MEAN,ACTIVE_AMT_CREDIT_SUM_MEAN,BURO_DAYS_CREDIT_ENDDATE_MAX,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,ORGANIZATION_TYPE_Military,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_DAYS_CREDIT_MAX,ORGANIZATION_TYPE_School,PREV_RATE_DOWN_PAYMENT_MAX,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,TARGET,SK_ID_CURR,PRED,PREDproba,cluster
0.690435094757514,0.816092360478441,,-835.0,0,0.02647921760391198,34114.5,0,,,,0.0,18.0,0,1125000.0,,,,,,,-19878,0.04200623805211792,1.0,,,2,1,,,1288350.0,1,,0.2527,0,,0.10478519035976248,,,0,0.0,,1,,0,,0.0,,,1,,,,,,-3430,,,0.9523,,,,,,-966.0,,,-4.0,,,,,,,,0.0,,,,0,0.0,180000.0,,,,,,,,,,,-966.0,,0,0.0,-2763.0,0,,0.0,0.0,159170,1.0,0.5638778264895313,0
0.5125512384986435,0.5334816299804352,0.3608625815253626,-2216.0,1,0.028884493670886077,16429.5,1,,,,1270.125,10.0,0,450000.0,,,,,,,-11718,0.18911076975593105,0.75,,,2,0,,,568800.0,1,,0.10431428571428572,1,,0.27689873417721517,11.0,-354.0,0,0.0,,1,,0,,0.0,,,1,,,,,,-3396,,46066.5,0.9861,,11.0,,,0.1667,-1352.25,,,-354.0,,,,11.0,,,0.0,0.0,,,,1,0.0,67500.0,,,5080.5,,0.0,,,,,46066.5,11.0,,0,0.0,-354.0,0,,0.0,0.0,316886,0.0,0.4362310154156941,0
0.5416937891631629,,,,1,0.03799,17095.5,0,0.0,6.0,18493.875,24450.0,,1,450000.0,6.0,0.0,1.0586847537599529,3111.39,6.0,1.0,-21702,,0.8333333333333334,0.0,,2,1,1.0,1.0586847537599529,450000.0,1,0.0,0.5427142857142857,0,0.0,0.07,512.0,-36.0,0,0.0,1.0586847537599529,0,3111.39,0,-6680.0,0.0,1.0586847537599529,1.0,0,-42.0,55.0,0.0,-1336.0,6048.315,-3476,18493.875,146700.0,,0.0,512.0,3111.39,9.0,,-255.83333333333334,3111.39,0.0,-1419.0,1.0,,0.0,512.0,1.0,0.0,0.0,0.0,,-1275.0,3111.39,0,0.0,146700.0,1615.5,3698.775,146700.0,9.0,0.0,-1419.0,6.0,0.0,9.0,146700.0,558.0,0.0,0,0.0,-36.0,0,0.1042623030303029,0.0,1.0,172439,1.0,0.8023818710999692,0
0.6350987985609644,0.6127042441012546,0.8470330092511518,,1,0.04259725588948248,24435.0,0,0.19402985074626866,25.0,2225543.0850000004,123377.4,,1,463500.0,36.0,0.18181818181818182,0.0,7.65,13.333333333333334,1.0,-20272,,0.8,0.0,1.1578947368421053,2,1,0.09090909090909091,1.0263684913217623,573628.5,1,0.0,0.2172,1,0.0,0.1961199626587591,537.0,-559.0,0,0.0,0.7952031951642365,0,15623.167500000001,0,-40461.0,0.0,1.0263684913217623,0.5454545454545454,0,-2.0,197.0,0.0,-603.8955223880597,859651.38,-3608,2225543.0850000004,1084500.0,,0.09090909090909091,537.0,3575.43,17.0,,-827.6,3575.43,0.0,0.0,0.5454545454545454,78344115977.37692,0.18181818181818182,537.0,0.09090909090909091,0.45454545454545453,0.0,0.0,5.684210526315789,-18.0,20777.6025,0,0.0,1084500.0,2767.5,33217.06097014926,616887.0,17.0,0.0,-2228.0,80.0,0.0,13.545454545454545,1084500.0,537.0,0.09090909090909091,0,0.0,-559.0,0,0.101375951126216,0.0,0.0,342826,0.0,0.35189156081741596,5
0.6039270654795642,,,-159.0,0,0.03980486425339366,35469.0,1,0.3375,9.0,3267449.639999999,,,1,720000.0,53.0,0.0,0.8552551867663514,12.87,9.0,0.9375,-19810,0.008026249369005553,,2423.7804374999996,3.9,1,0,0.125,1.5232058883663873,891072.0,1,0.0,0.098525,1,0.0,0.4040077569489334,,,0,0.0,1.0605767071463224,0,33799.1925,0,-76704.0,,1.5232058883663873,0.75,0,-18.0,502.0,0.0,-958.8,517500.0,-3316,3461352.074999999,,,0.0,,2601.54,20.0,,,2601.54,193902.43499999997,0.0,0.625,9974279794.856327,0.125,,0.25,0.375,,,4.636363636363637,-28.0,33799.1925,0,0.0,,13500.0,40843.12049999999,,20.0,,-2409.0,54.0,0.0,17.875,,,0.0,0,,,0,0.4140505293717814,,0.0,283501,1.0,0.7400624571301957,6
0.7304327771394988,0.7662336700704004,,-412.0,0,0.05465616045845272,17167.5,1,0.0,20.0,784629.6750000002,0.0,3.0,1,225000.0,20.0,0.0,0.8440243079000675,269.955,20.0,1.0,-14119,0.029180536865217082,0.75,0.0,0.0,2,0,0.0,1.0,314100.0,1,0.0,0.0763,1,0.0,0.7163323782234957,-321.0,-1400.0,0,0.0,0.9480081026333558,1,15925.83,0,-7474.0,0.0,1.0,0.6,0,-1.0,549.0,0.0,-202.0,252000.0,-1091,784629.6750000002,45000.0,0.999,0.2,-321.0,13500.0,14.0,0.0417,-377.75,13500.0,0.0,-540.0,0.4,31444777063.98193,0.2,-321.0,0.0,0.6,0.0,0.0,4.0,-17.0,15925.83,0,0.0,1953000.0,0.0,21206.20743243244,0.0,14.0,,-540.0,60.0,0.0,12.0,45000.0,391.0,0.2,0,0.0,-1400.0,0,0.0,0.0,0.0,374874,0.0,0.36980197978365814,3
0.6699187147033427,0.5989262182569273,,-9333.0,1,0.05583391957273915,17500.5,1,0.0,25.714285714285715,3512596.500000001,178465.5,24.0,0,283500.0,34.0,0.14285714285714285,0.0,113.985,24.0,1.0,-16560,0.5635869565217392,0.7777777777777778,0.0,1.7142857142857142,2,0,0.07142857142857142,0.9578342117872545,313438.5,1,0.0,0.097225,1,0.14285714285714285,0.5742753363099938,1404.0,-294.0,0,0.0,0.7904577872247494,1,28027.340999999997,0,-36196.0,2.0,1.0,0.35714285714285715,1,-14.0,196.0,0.14285714285714285,-658.1090909090909,1408273.425,-79,3512596.500000001,1881000.0,0.9782,0.0,770.0,10761.66,17.0,0.3333,-138.625,10761.66,0.0,-1811.0,0.35714285714285715,20784316802.05545,0.07142857142857142,1087.0,0.0,0.6428571428571429,0.0,0.0,1.7857142857142858,-16.0,27006.26785714286,0,0.0,1485000.0,4500.0,63865.39090909093,624629.25,18.0,,-1811.0,120.0,0.0,14.071428571428571,940500.0,1404.0,0.0,0,0.0,-294.0,0,0.0497983954774078,0.0,0.0,110535,1.0,0.500258392992665,4
0.7415135315211256,0.3825018041447388,0.7937824392627693,-440.0,1,0.09917899429151815,47457.0,1,0.0,6.8,1327861.3950000003,365512.5,,1,454500.0,18.0,0.0,1.0,204.66,6.8,1.0,-13220,0.03328290468986384,0.0,0.0,0.5625,1,0,0.0,1.7017501798129946,478498.5,1,0.0,0.12407058823529411,1,0.14285714285714285,0.7993755466318077,698.0,-199.0,1,0.0,1.2292540408149233,0,12981.672,0,-24741.0,0.0,1.7017501798129946,0.7142857142857143,0,-17.0,473.0,0.0,-399.0483870967742,470956.5,-1813,1327861.3950000003,531000.0,0.9667,0.14285714285714285,698.0,3634.2,16.0,0.0417,698.0,3634.2,0.0,-1252.0,0.5714285714285714,7266498935.65357,0.0,698.0,0.0,0.7142857142857143,0.0,0.0,6.823529411764706,-9.0,12981.672,0,0.0,531000.0,27684.0,21417.119274193552,365512.5,16.0,,-1252.0,34.0,0.0,14.428571428571429,531000.0,698.0,0.2857142857142857,0,0.0,-199.0,1,0.5006714554875173,0.0,0.0,163431,0.0,0.08705924680208575,6
0.6319510604806956,0.646329897706246,,-3330.0,0,0.037931429131991566,20880.0,0,0.0847457627118644,20.666666666666668,6852625.65,27079.0,17.0,1,387000.0,59.0,0.1111111111111111,0.8450442380658627,3395.835,21.75,1.3530920055863538,-18549,0.17952450266860748,0.7777777777777778,-9710.153389830508,3.8,2,1,0.3333333333333333,1.011047144857632,550467.0,1,0.0,0.10790697674418605,1,0.0,0.3515197096283701,395.0,-90.0,0,0.0,0.9434999020817457,1,37029.965625,1,-58871.0,0.0,1.1111761263897015,0.8888888888888888,1,-1.0,1090.0,0.1111111111111111,-997.8135593220339,1350000.0,-2077,6279726.600000001,324500.22,0.9806,0.0,395.0,0.0,19.0,0.1667,-1611.25,0.0,-572899.0499999999,-440.0,0.8888888888888888,364500000000.0,0.2222222222222222,395.0,0.0,0.1111111111111111,13500.0,0.0,3.8,-41.0,33222.89,0,0.0,772200.0,4500.0,116146.19745762713,121855.5,19.0,0.0,-2163.0,174.0,0.0,14.222222222222221,162250.11,395.0,0.0,0,0.0,-90.0,0,0.1089664416678634,3000.0,0.0,110858,1.0,0.5571204103566942,2
0.1564000242339383,0.3927738606031339,,-472.0,0,0.02935726210350584,31653.0,0,0.35714285714285715,20.0,1490133.8249999997,274198.5,,1,900000.0,41.0,0.0,0.8256404132083358,0.45,20.0,1.2113710925022902,-17594,0.026827327498010686,0.0,-7315.992321428572,1.125,2,1,0.125,1.0424201453439244,1078200.0,1,0.04878048780487805,0.12789090909090908,1,0.0,0.2295492487479132,1049.0,-244.0,0,0.0,0.9328300567651369,0,15980.38875,0,-35173.0,3.0,1.0424201453439244,0.5,1,-5.0,457.0,0.0,-628.0892857142857,450000.0,-1137,1080438.255,270000.0,0.9772,0.0,1049.0,4222.98,12.0,0.0417,1049.0,4222.98,-409695.57,0.0,0.125,3837835808.7615,0.0,1049.0,0.125,0.5,0.0,0.0,5.5,-33.0,15980.38875,0,0.0,270000.0,2776.5,26609.53258928571,274198.5,17.0,,-2366.0,80.0,0.0,12.0,270000.0,1049.0,0.0,0,0.0,-244.0,0,0.1028419178005954,0.0,0.0,113559,1.0,0.8700794700346727,6
